,time,open,high,low,close,volume
35820,5/8/20 13:50,237.825,238.01,237.54,237.69,15686
35819,5/8/20 13:55,237.69,237.69,237.44,237.44,8304
35818,5/8/20 14:00,237.44,237.51,237.38,237.5,6631
35817,5/8/20 14:05,237.5,237.55,237.36,237.46,8478
35816,5/8/20 14:10,237.49,237.605,237.31,237.53,5772
35815,5/8/20 14:15,237.47,237.59,237.25,237.39,6702
35814,5/8/20 14:20,237.58,237.85,237.57,237.75,6559
35813,5/8/20 14:25,237.81,238.17,237.81,238.09,7341
35812,5/8/20 14:30,238.15,238.495,238.09,238.49,8273
35811,5/8/20 14:35,238.59,238.79,238.34,238.58,8305
35810,5/8/20 14:40,238.71,238.84,238.57,238.635,19280
35809,5/8/20 14:45,238.61,238.69,238.4015,238.595,17776
35808,5/8/20 14:50,238.7,238.708,238.42,238.47,18699
35807,5/8/20 14:55,238.48,238.68,238.045,238.11,11690
35806,5/8/20 15:00,238.05,238.335,237.9565,238.15,13739
35805,5/8/20 15:05,238.2,238.29,237.96,238.17,38869
35804,5/8/20 15:10,238.1476,238.1476,237.9032,238.03,67067
35803,5/8/20 15:15,237.91,238.07,237.74,237.99,12613
35802,5/8/20 15:20,237.89,237.915,237.75,237.8,11632
35801,5/8/20 15:25,237.87,238.065,237.695,238.065,6931
35800,5/8/20 15:30,238,238.265,237.93,238.08,32330
35799,5/8/20 15:35,238.06,238.32,238.06,238.11,29520
35798,5/8/20 15:40,238.08,238.23,238,238.01,21020
35797,5/8/20 15:45,238.01,238.25,237.99,238.115,26507
35796,5/8/20 15:50,238.06,238.23,237.96,238,31825
35795,5/8/20 15:55,238,238.9,238,238.19,78648
35794,5/8/20 16:00,238.27,238.39,237.89,238.14,129987
35793,5/8/20 16:05,238.36,238.36,238.36,238.36,84932
35792,5/8/20 16:40,238.36,238.36,238.36,238.36,3511
35791,5/11/20 9:30,236.83,236.83,236.81,236.81,629
35790,5/11/20 9:35,236.08,236.515,234.48,236.26,79314
35789,5/11/20 9:40,236.485,237.995,236.32,237.35,22546
35788,5/11/20 9:45,237.53,237.77,236.87,237.57,24775
35787,5/11/20 9:50,237.39,238.31,237.36,237.6,18455
35786,5/11/20 9:55,237.83,237.85,237.01,237.195,14049
35785,5/11/20 10:00,237.3,237.85,237.09,237.82,11721
35784,5/11/20 10:05,237.755,238.6217,237.41,238.44,16114
35783,5/11/20 10:10,238.68,240.1,238.53,240.1,28401
35782,5/11/20 10:15,240.03,240.84,239.9,240.155,32552
35781,5/11/20 10:20,240.16,240.48,239.39,239.45,15558
35780,5/11/20 10:25,239.49,240.48,239.38,240.375,13347
35779,5/11/20 10:30,240.41,240.4999,239.94,240.2,18032
35778,5/11/20 10:35,240.21,240.35,239.94,240.245,13211
35777,5/11/20 10:40,240.21,240.405,239.5194,239.74,15372
35776,5/11/20 10:45,239.735,240,239.64,239.72,12610
35775,5/11/20 10:50,239.67,240.2,239.66,239.94,13473
35774,5/11/20 10:55,239.79,240.17,239.64,239.88,14065
35773,5/11/20 11:00,239.91,240.27,239.77,239.86,10922
35772,5/11/20 11:05,240.08,240.364,240.03,240.11,12415
35771,5/11/20 11:10,240.08,241.1411,239.89,240.65,19045
35770,5/11/20 11:15,240.76,240.9,240.24,240.24,11202
35769,5/11/20 11:20,240.34,241.77,240.259,241.63,22139
35768,5/11/20 11:25,241.67,242.25,241.4962,241.8699,27168
35767,5/11/20 11:30,241.87,242.69,241.56,242.585,15540
35766,5/11/20 11:35,242.57,242.76,242.2501,242.43,19886
35765,5/11/20 11:40,242.36,242.6299,242.077,242.077,15040
35764,5/11/20 11:45,241.995,241.9983,241.62,241.63,13239
35763,5/11/20 11:50,241.66,241.86,241.275,241.36,7396
35762,5/11/20 11:55,241.42,241.42,240.89,241.1958,8860
35761,5/11/20 12:00,241.0301,241.27,240.94,240.94,8853
35760,5/11/20 12:05,241.01,241.11,240.45,240.635,12722
35759,5/11/20 12:10,240.65,240.76,240.44,240.44,11124
35758,5/11/20 12:15,240.5,240.6415,240.39,240.39,7720
35757,5/11/20 12:20,240.45,241.2781,240.4,241.12,10562
35756,5/11/20 12:25,241.255,241.56,241.255,241.33,10196
35755,5/11/20 12:30,241.44,241.58,241.31,241.535,8047
35754,5/11/20 12:35,241.48,241.71,241.38,241.71,8151
35753,5/11/20 12:40,241.81,242,241.76,241.76,15294
35752,5/11/20 12:45,241.68,242.18,241.6,242.18,8005
35751,5/11/20 12:50,242.25,242.46,242.11,242.35,14720
35750,5/11/20 12:55,242.37,242.425,242.03,242.3101,8241
35749,5/11/20 13:00,242.42,242.6,242.1475,242.1475,10426
35748,5/11/20 13:05,242.245,242.47,242.02,242.45,6484
35747,5/11/20 13:10,242.4,242.515,242.26,242.4615,7723
35746,5/11/20 13:15,242.3154,242.871,242.3154,242.87,10803
35745,5/11/20 13:20,242.84,242.84,242.37,242.45,8661
35744,5/11/20 13:25,242.45,242.45,242.2073,242.23,9038
35743,5/11/20 13:30,242.25,242.72,242.25,242.615,12724
35742,5/11/20 13:35,242.63,242.84,242.6031,242.7591,9330
35741,5/11/20 13:40,242.69,242.93,242.635,242.865,11500
35740,5/11/20 13:45,242.91,242.91,242.46,242.57,12524
35739,5/11/20 13:50,242.56,242.57,242.125,242.125,6095
35738,5/11/20 13:55,242.12,242.295,241.84,242.295,20395
35737,5/11/20 14:00,242.295,242.295,242.025,242.105,14477
35736,5/11/20 14:05,242.1,242.1,241.57,241.62,7344
35735,5/11/20 14:10,241.55,241.55,241.29,241.36,14198
35734,5/11/20 14:15,241.36,241.36,240.6422,240.71,19555
35733,5/11/20 14:20,240.71,240.81,240.2,240.415,15844
35732,5/11/20 14:25,240.37,240.49,240.065,240.25,13043
35731,5/11/20 14:30,240.23,240.28,239.45,239.58,21544
35730,5/11/20 14:35,239.53,240.2299,239.52,240.1101,21035
35729,5/11/20 14:40,240.1765,240.44,240.145,240.385,12633
35728,5/11/20 14:45,240.4199,240.6336,240.15,240.25,14063
35727,5/11/20 14:50,240.175,240.29,240.1,240.24,8751
35726,5/11/20 14:55,240.2547,240.765,240.2547,240.67,14086
35725,5/11/20 15:00,240.795,240.87,240.7,240.84,12416
35724,5/11/20 15:05,240.84,241.3538,240.83,240.95,15213
35723,5/11/20 15:10,240.86,240.86,240.43,240.54,13060
35722,5/11/20 15:15,240.49,240.8866,240.49,240.605,12978
35721,5/11/20 15:20,240.57,240.72,240,240.11,17887
35720,5/11/20 15:25,240.19,240.24,239.85,239.91,16097
35719,5/11/20 15:30,239.955,239.975,239.67,239.69,18802
35718,5/11/20 15:35,239.61,239.94,239.13,239.14,20044
35717,5/11/20 15:40,239.02,239.31,238.74,239.31,28520
35716,5/11/20 15:45,239.29,239.72,239.04,239.46,24862
35715,5/11/20 15:50,239.51,239.54,239.09,239.16,29384
35714,5/11/20 15:55,239.09,239.2,238.89,238.93,55643
35713,5/11/20 16:00,238.95,239.16,238.22,238.36,81738
35712,5/11/20 16:05,238.23,238.23,238.23,238.23,102314
35711,5/11/20 16:30,238.23,238.23,238.23,238.23,497
35710,5/11/20 17:10,238,238,238,238,100
35709,5/11/20 17:20,237.4,237.4,237.4,237.4,100
35708,5/11/20 17:40,238.7,238.7,238.7,238.7,100
35707,5/12/20 9:35,239.36,240.25,238.24,238.73,56820
35706,5/12/20 9:40,238.38,238.38,237.0595,237.0595,29206
35705,5/12/20 9:45,237.06,239.36,236.57,237.0581,111984
35704,5/12/20 9:50,237.14,237.265,236.36,236.61,26639
35703,5/12/20 9:55,236.53,236.7,235.9,236.56,15149
35702,5/12/20 10:00,236.4735,236.695,236,236,20129
35701,5/12/20 10:05,235.97,236.46,235.6125,235.88,15823
35700,5/12/20 10:10,235.56,235.69,234.8,235.15,17696
35699,5/12/20 10:15,235.6658,235.6658,234.77,234.96,17058
35698,5/12/20 10:20,234.96,235.03,234.6541,234.78,11403
35697,5/12/20 10:25,234.785,235.51,234.65,235.105,18212
35696,5/12/20 10:30,235.42,235.66,235.18,235.48,10250
35695,5/12/20 10:35,235.6,235.61,235.31,235.5211,10192
35694,5/12/20 10:40,235.49,235.69,235.3,235.44,10415
35693,5/12/20 10:45,235.29,235.29,234.91,234.93,7151
35692,5/12/20 10:50,235.09,235.61,234.9781,235.08,11250
35691,5/12/20 10:55,235.31,235.78,235.2,235.67,6833
35690,5/12/20 11:00,235.8,235.93,235.6,235.77,8442
35689,5/12/20 11:05,235.84,236.6,235.815,236.52,15832
35688,5/12/20 11:10,236.52,237.33,236.52,237.245,11861
35687,5/12/20 11:15,237.18,237.46,236.83,237.19,8389
35686,5/12/20 11:20,237.3,237.5,237.2268,237.34,11513
35685,5/12/20 11:25,237.33,237.47,237.105,237.105,9803
35684,5/12/20 11:30,237.15,237.29,236.23,236.53,82629
35683,5/12/20 11:35,236.4929,237.08,236.2,236.21,81461
35682,5/12/20 11:40,236.14,236.7,236.13,236.58,7359
35681,5/12/20 11:45,236.54,236.83,236.42,236.44,4527
35680,5/12/20 11:50,236.49,236.625,236.15,236.25,8134
35679,5/12/20 11:55,236.15,236.24,235.7,235.7,13253
35678,5/12/20 12:00,235.57,235.78,235.4218,235.4218,13799
35677,5/12/20 12:05,235.53,235.53,234.7,234.7,16925
35676,5/12/20 12:10,234.62,234.62,232.32,232.97,59480
35675,5/12/20 12:15,232.71,232.96,232.11,232.88,19942
35674,5/12/20 12:20,232.885,232.885,232.35,232.7,16008
35673,5/12/20 12:25,232.76,232.76,231.33,231.57,42039
35672,5/12/20 12:30,231.68,232.07,231.39,231.44,25098
35671,5/12/20 12:35,231.5,232.25,231.455,231.65,13938
35670,5/12/20 12:40,231.65,232.355,231.6008,232.135,15099
35669,5/12/20 12:45,232.25,232.25,231.61,231.74,20681
35668,5/12/20 12:50,231.73,232.26,231.73,232.16,7617
35667,5/12/20 12:55,232.09,232.79,231.93,232.78,14685
35666,5/12/20 13:00,232.973,233.36,232.8,233.1031,11068
35665,5/12/20 13:05,233.19,233.3,232.3,232.3,10033
35664,5/12/20 13:10,232.3,232.5,231.79,231.79,17562
35663,5/12/20 13:15,231.87,231.99,230.82,230.82,26097
35662,5/12/20 13:20,230.87,231.8335,230.74,231.645,22684
35661,5/12/20 13:25,231.5575,232.22,231.37,231.88,8169
35660,5/12/20 13:30,231.72,232.75,231.6,232.75,8622
35659,5/12/20 13:35,232.69,232.94,232.4,232.67,9664
35658,5/12/20 13:40,232.83,232.85,232.43,232.64,6650
35657,5/12/20 13:45,232.67,233.22,232.56,233.08,10850
35656,5/12/20 13:50,233.12,233.69,233.035,233.035,10379
35655,5/12/20 13:55,233.15,233.58,232.97,233.55,4550
35654,5/12/20 14:00,233.68,234.12,233.65,233.9,9438
35653,5/12/20 14:05,233.92,233.92,233.3552,233.57,7322
35652,5/12/20 14:10,233.64,233.8601,233.52,233.6,9639
35651,5/12/20 14:15,233.79,234.11,233.65,233.72,12973
35650,5/12/20 14:20,233.76,233.8966,233.37,233.66,9116
35649,5/12/20 14:25,233.69,233.9,233.48,233.64,8861
35648,5/12/20 14:30,233.575,233.8,233.54,233.59,16253
35647,5/12/20 14:35,233.5524,233.84,233.32,233.81,8280
35646,5/12/20 14:40,233.76,234.46,233.56,234.41,8535
35645,5/12/20 14:45,234.43,234.43,234.01,234.4,10882
