,time,open,high,low,close,volume
17440,4/8/21 16:25,476.36,476.94,476.36,476.94,751
17439,4/8/21 17:05,477.9,477.9,477.9,477.9,100
17438,4/8/21 18:00,478.33,478.33,478.33,478.33,100
17437,4/8/21 18:05,478.33,478.33,478.33,478.33,100
17436,4/8/21 18:15,478.33,478.33,478.33,478.33,800
17435,4/8/21 18:30,478.31,478.31,478.31,478.31,500
17434,4/8/21 18:55,478.3,478.32,478.3,478.32,377
17433,4/9/21 6:45,480,480,480,480,845
17432,4/9/21 8:50,477.55,477.55,477.55,477.55,200
17431,4/9/21 9:35,476.2175,478.2627,474.89,477.48,18177
17430,4/9/21 9:40,478.542,478.6715,475.72,476.825,9934
17429,4/9/21 9:45,476.45,479.71,475.53,478.33,23093
17428,4/9/21 9:50,477.85,480,477.81,479.87,7882
17427,4/9/21 9:55,480.165,480.2623,477.53,477.53,8105
17426,4/9/21 10:00,477.7,477.9205,477.01,477.56,28045
17425,4/9/21 10:05,477.57,478.9199,476.39,476.55,8621
17424,4/9/21 10:10,476.52,476.68,475.52,475.54,2994
17423,4/9/21 10:15,476.15,476.15,474.49,474.56,7459
17422,4/9/21 10:20,474.56,475.1599,473.11,475.1599,8772
17421,4/9/21 10:25,474.7,475.01,474.1001,474.1001,4437
17420,4/9/21 10:30,474.755,474.755,474.11,474.11,6560
17419,4/9/21 10:35,474.19,474.78,473.83,474.09,5377
17418,4/9/21 10:40,474.175,474.2,473.3,473.61,9556
17417,4/9/21 10:45,473.367,473.67,472.86,472.99,10734
17416,4/9/21 10:50,473.2226,473.7922,472.775,473.7922,8096
17415,4/9/21 10:55,473.1,473.66,472.8,472.805,6088
17414,4/9/21 11:00,472.805,473.035,471.765,472.09,8875
17413,4/9/21 11:05,472.1,472.845,472.015,472.555,7309
17412,4/9/21 11:10,472.51,473.415,472.51,473.415,7710
17411,4/9/21 11:15,473.425,474.06,473,473.945,14646
17410,4/9/21 11:20,473.94,474.215,473.75,474.12,6456
17409,4/9/21 11:25,474.31,474.54,473.93,474.515,11142
17408,4/9/21 11:30,474.58,474.58,473.97,474.365,4995
17407,4/9/21 11:35,474.355,474.96,474.14,474.77,4996
17406,4/9/21 11:40,474.55,475,474.44,474.44,6452
17405,4/9/21 11:45,474.585,474.8955,473.4095,473.4095,8732
17404,4/9/21 11:50,473.545,473.9677,472.9,473.11,5479
17403,4/9/21 11:55,473.11,473.195,472.335,472.4,9058
17402,4/9/21 12:00,472.37,472.7999,472.06,472.25,11077
17401,4/9/21 12:05,472.455,473.005,472.455,473,6336
17400,4/9/21 12:10,472.8541,472.8541,472.1596,472.1596,6604
